name,UN_network,MR_Cutoff,.id,chrom,start,end,subject,AGI,At_symbol,At_description,perc_ID,aln_length,mismatch,gap_open,qstart,qend,sstart,send,eval,score,FVTtrait,AveExpr.UN,F.UN,P.Value.UN,adj.P.Val.UN,rank_F.UN
Bra006635,NA,NA,QTL3,A03,4396079,4402219,AT5G22760.1,AT5G22760,"NA","NA",83.965,4721,615,18,330,4928,1,4701,0,5148,UNiD2011,4.711870519836655,1.4841915863931066,0.0034379333153082697,0.004858936712840539,8385
Bra006635,NA,NA,QTL6,A03,4396079,4402219,AT5G22760.1,AT5G22760,"NA","NA",83.965,4721,615,18,330,4928,1,4701,0,5148,UNduration2011,4.711870519836655,1.4841915863931066,0.0034379333153082697,0.004858936712840539,8385
Bra006636,NA,NA,QTL3,A03,4403053,4405862,AT5G22790.1,AT5G22790,RER1,"NA",88.414,889,94,2,645,1527,1260,375,0,1139,UNiD2011,2.6023488313565575,1.0031677966486623,0.482681386497624,0.5149990691173428,1800
Bra006636,NA,NA,QTL6,A03,4403053,4405862,AT5G22790.1,AT5G22790,RER1,"NA",88.414,889,94,2,645,1527,1260,375,0,1139,UNduration2011,2.6023488313565575,1.0031677966486623,0.482681386497624,0.5149990691173428,1800
Bra006637,NA,NA,QTL6,A03,4407036,4408691,AT5G22791.2,AT5G22791,"NA","NA",74.51,357,76,3,892,1245,345,1,1.98e-60,233,UNduration2011,0.7887364212082765,1.562351651007968,0.0011042730723864198,0.0016667000336513574,9675
Bra006637,NA,NA,QTL3,A03,4407036,4408691,AT5G22791.2,AT5G22791,"NA","NA",74.51,357,76,3,892,1245,345,1,1.98e-60,233,UNiD2011,0.7887364212082765,1.562351651007968,0.0011042730723864198,0.0016667000336513574,9675
Bra006638,NA,NA,QTL6,A03,4409572,4410913,AT5G22791.1,AT5G22791,"NA","NA",77.953,635,126,5,152,776,665,35,7.94e-142,504,UNduration2011,1.2400951631971633,1.8225083302598126,1.6947850904388957e-5,3.225097840869716e-5,13604
Bra006638,NA,NA,QTL3,A03,4409572,4410913,AT5G22791.1,AT5G22791,"NA","NA",77.953,635,126,5,152,776,665,35,7.94e-142,504,UNiD2011,1.2400951631971633,1.8225083302598126,1.6947850904388957e-5,3.225097840869716e-5,13604
Bra006639,NA,NA,QTL3,A03,4414833,4415425,AT5G22880.1,AT5G22880,H2B;HTB2,"Encodes a histone 2B (H2B) protein. This protein can be ubiquitinated in planta, and this modification depends on the HUB1 and HUB2 E3 ubiquitin ligases.",85.973,442,51,5,103,537,438,1,9.8e-143,506,UNiD2011,5.172974364124644,2.095486617492499,1.365786794271485e-7,3.406802037603318e-7,17176
Bra006639,NA,NA,QTL6,A03,4414833,4415425,AT5G22880.1,AT5G22880,H2B;HTB2,"Encodes a histone 2B (H2B) protein. This protein can be ubiquitinated in planta, and this modification depends on the HUB1 and HUB2 E3 ubiquitin ligases.",85.973,442,51,5,103,537,438,1,9.8e-143,506,UNduration2011,5.172974364124644,2.095486617492499,1.365786794271485e-7,3.406802037603318e-7,17176
Bra006640,NA,NA,QTL3,A03,4416587,4419761,AT5G22910.1,AT5G22910,ATCHX9;CHX9,member of Putative Na+/H+ antiporter family,81.95,2410,424,5,1,2406,2403,1,0,2372,UNiD2011,NA,NA,NA,NA,NA
Bra006640,NA,NA,QTL6,A03,4416587,4419761,AT5G22910.1,AT5G22910,ATCHX9;CHX9,member of Putative Na+/H+ antiporter family,81.95,2410,424,5,1,2406,2403,1,0,2372,UNduration2011,NA,NA,NA,NA,NA
Bra006641,NA,NA,QTL6,A03,4421012,4423736,AT5G22920.1,AT5G22920,"NA","NA",89.192,879,92,1,280,1158,1,876,0,1155,UNduration2011,5.460540199354989,2.025624876228545,4.833888765450624e-7,1.127291329439018e-6,16376
Bra006641,NA,NA,QTL3,A03,4421012,4423736,AT5G22920.1,AT5G22920,"NA","NA",89.192,879,92,1,280,1158,1,876,0,1155,UNiD2011,5.460540199354989,2.025624876228545,4.833888765450624e-7,1.127291329439018e-6,16376
Bra006642,NA,NA,QTL6,A03,4424016,4426025,AT5G22930.1,AT5G22930,"NA","NA",85.793,725,88,3,733,1454,713,1,0,843,UNduration2011,1.6494185630472005,1.7881705919448971,3.0260824258730055e-5,5.5720811217757934e-5,13100
Bra006642,NA,NA,QTL3,A03,4424016,4426025,AT5G22930.1,AT5G22930,"NA","NA",85.793,725,88,3,733,1454,713,1,0,843,UNiD2011,1.6494185630472005,1.7881705919448971,3.0260824258730055e-5,5.5720811217757934e-5,13100
Bra006644,NA,NA,QTL3,A03,4441224,4443667,AT5G22940.1,AT5G22940,F8H,"Homolog of FRA8 (AT2G28110), a member of a member of glycosyltransferase family 47; exhibits high sequence similarity to tobacco (Nicotiana plumbaginifolia) pectin glucuronyltransferase.",82.819,1426,208,12,348,1753,1,1409,0,1447,UNiD2011,4.048276415947352,1.636456811206803,3.5535868962615583e-4,5.701490325835367e-4,10801
Bra006644,NA,NA,QTL6,A03,4441224,4443667,AT5G22940.1,AT5G22940,F8H,"Homolog of FRA8 (AT2G28110), a member of a member of glycosyltransferase family 47; exhibits high sequence similarity to tobacco (Nicotiana plumbaginifolia) pectin glucuronyltransferase.",82.819,1426,208,12,348,1753,1,1409,0,1447,UNduration2011,4.048276415947352,1.636456811206803,3.5535868962615583e-4,5.701490325835367e-4,10801
Bra006645,NA,NA,QTL3,A03,4444392,4445932,AT5G22950.1,AT5G22950,VPS24.1,"NA",88.696,690,78,0,79,768,1,690,0,893,UNiD2011,4.075364489163027,1.0946333899731313,0.2663553244608961,0.29501504623285435,2786
Bra006645,NA,NA,QTL6,A03,4444392,4445932,AT5G22950.1,AT5G22950,VPS24.1,"NA",88.696,690,78,0,79,768,1,690,0,893,UNduration2011,4.075364489163027,1.0946333899731313,0.2663553244608961,0.29501504623285435,2786
Bra006646,NA,NA,QTL3,A03,4453268,4455635,AT5G22980.1,AT5G22980,scpl47,"NA",79.482,1506,297,3,37,1539,1497,1,0,1321,UNiD2011,NA,NA,NA,NA,NA
Bra006646,NA,NA,QTL6,A03,4453268,4455635,AT5G22980.1,AT5G22980,scpl47,"NA",79.482,1506,297,3,37,1539,1497,1,0,1321,UNduration2011,NA,NA,NA,NA,NA
Bra006647,NA,NA,QTL3,A03,4461698,4462848,AT5G60800.1,AT5G60800,"NA","NA",74.138,580,111,6,38,593,59,623,4.2e-104,378,UNiD2011,NA,NA,NA,NA,NA
Bra006647,NA,NA,QTL6,A03,4461698,4462848,AT5G60800.1,AT5G60800,"NA","NA",74.138,580,111,6,38,593,59,623,4.2e-104,378,UNduration2011,NA,NA,NA,NA,NA
Bra006648,NA,NA,QTL3,A03,4463794,4467419,AT5G60790.1,AT5G60790,ABCF1;ATGCN1;GCN1,member of GCN subfamily,85.502,1821,230,4,154,1973,1,1788,0,2107,UNiD2011,6.547264712943904,1.8282553640911525,1.5369987790521953e-5,2.9418267457516582e-5,13691
Bra006648,NA,NA,QTL6,A03,4463794,4467419,AT5G60790.1,AT5G60790,ABCF1;ATGCN1;GCN1,member of GCN subfamily,85.502,1821,230,4,154,1973,1,1788,0,2107,UNduration2011,6.547264712943904,1.8282553640911525,1.5369987790521953e-5,2.9418267457516582e-5,13691
Bra006649,NA,NA,QTL3,A03,4468032,4472464,AT5G60720.1,AT5G60720,"NA","NA",85.899,2092,244,13,91,2149,1,2074,0,2430,UNiD2011,0.9750836532295245,1.3526171118808377,0.019668461502623434,0.02524311475834752,6332
Bra006649,NA,NA,QTL6,A03,4468032,4472464,AT5G60720.1,AT5G60720,"NA","NA",85.899,2092,244,13,91,2149,1,2074,0,2430,UNduration2011,0.9750836532295245,1.3526171118808377,0.019668461502623434,0.02524311475834752,6332
Bra006650,NA,NA,QTL3,A03,4475414,4477110,AT5G60660.1,AT5G60660,PIP2;4;PIP2F,A member of the plasma membrane intrinsic protein subfamily PIP2.When expressed in yeast cells can conduct hydrogen peroxide into those cells.,89.798,843,86,0,56,898,1,843,0,1133,UNiD2011,NA,NA,NA,NA,NA
Bra006650,NA,NA,QTL6,A03,4475414,4477110,AT5G60660.1,AT5G60660,PIP2;4;PIP2F,A member of the plasma membrane intrinsic protein subfamily PIP2.When expressed in yeast cells can conduct hydrogen peroxide into those cells.,89.798,843,86,0,56,898,1,843,0,1133,UNduration2011,NA,NA,NA,NA,NA
Bra006651,NA,NA,QTL3,A03,4477603,4480265,AT5G60650.1,AT5G60650,"NA","NA",82.517,429,60,6,7,426,1,423,1.6e-117,423,UNiD2011,2.4984943944802835,1.5995612984846657,6.289553583173e-4,9.781854398220778e-4,10236
Bra006651,NA,NA,QTL6,A03,4477603,4480265,AT5G60650.1,AT5G60650,"NA","NA",82.517,429,60,6,7,426,1,423,1.6e-117,423,UNduration2011,2.4984943944802835,1.5995612984846657,6.289553583173e-4,9.781854398220778e-4,10236
Bra006652,NA,NA,QTL3,A03,4487374,4488114,AT5G60630.1,AT5G60630,"NA","NA",82.759,145,22,1,372,513,276,420,1.33e-34,147,UNiD2011,NA,NA,NA,NA,NA
Bra006652,NA,NA,QTL6,A03,4487374,4488114,AT5G60630.1,AT5G60630,"NA","NA",82.759,145,22,1,372,513,276,420,1.33e-34,147,UNduration2011,NA,NA,NA,NA,NA
Bra006653,NA,NA,QTL6,A03,4491458,4491857,AT3G50920.1,AT3G50920,LPPepsilon1,"NA",82.609,276,48,0,21,296,547,272,9.73e-76,282,UNduration2011,NA,NA,NA,NA,NA
Bra006653,NA,NA,QTL3,A03,4491458,4491857,AT3G50920.1,AT3G50920,LPPepsilon1,"NA",82.609,276,48,0,21,296,547,272,9.73e-76,282,UNiD2011,NA,NA,NA,NA,NA
Bra006654,NA,NA,QTL3,A03,4492550,4493179,AT5G60590.2,AT5G60590,"NA","NA",87.915,331,39,1,223,552,840,510,5.04e-115,414,UNiD2011,NA,NA,NA,NA,NA
Bra006654,NA,NA,QTL6,A03,4492550,4493179,AT5G60590.2,AT5G60590,"NA","NA",87.915,331,39,1,223,552,840,510,5.04e-115,414,UNduration2011,NA,NA,NA,NA,NA
Bra006655,NA,NA,QTL3,A03,4494577,4495985,AT5G60530.1,AT5G60530,"NA","NA",84.274,1329,146,7,1,1275,1,1320,0,1480,UNiD2011,NA,NA,NA,NA,NA
Bra006655,NA,NA,QTL6,A03,4494577,4495985,AT5G60530.1,AT5G60530,"NA","NA",84.274,1329,146,7,1,1275,1,1320,0,1480,UNduration2011,NA,NA,NA,NA,NA
Bra006656,NA,NA,QTL3,A03,4497946,4499615,AT5G60490.1,AT5G60490,AtFLA12;FLA12,"NA",86.321,753,94,2,58,804,1,750,0,893,UNiD2011,1.4505668236728475,0.9676121982418451,0.5770933959293563,0.6082171050513874,1468
Bra006656,NA,NA,QTL6,A03,4497946,4499615,AT5G60490.1,AT5G60490,AtFLA12;FLA12,"NA",86.321,753,94,2,58,804,1,750,0,893,UNduration2011,1.4505668236728475,0.9676121982418451,0.5770933959293563,0.6082171050513874,1468
Bra006657,NA,NA,QTL3,A03,4500786,4501349,AT5G60480.1,AT5G60480,AtHB26;HB26;ZHD12,"NA",79.292,565,78,6,29,563,556,1,3.95e-141,500,UNiD2011,NA,NA,NA,NA,NA
Bra006657,NA,NA,QTL6,A03,4500786,4501349,AT5G60480.1,AT5G60480,AtHB26;HB26;ZHD12,"NA",79.292,565,78,6,29,563,556,1,3.95e-141,500,UNduration2011,NA,NA,NA,NA,NA
Bra006658,NA,NA,QTL6,A03,4502064,4503030,AT3G09630.1,AT3G09630,"NA","NA",72.021,193,18,2,378,534,1105,913,3.57e-29,129,UNduration2011,0.7580614104009843,12.142528255280391,2.2119872312707575e-70,6.464143725389406e-69,27688
Bra006658,NA,NA,QTL3,A03,4502064,4503030,AT3G09630.1,AT3G09630,"NA","NA",72.021,193,18,2,378,534,1105,913,3.57e-29,129,UNiD2011,0.7580614104009843,12.142528255280391,2.2119872312707575e-70,6.464143725389406e-69,27688
Bra006659,NA,NA,QTL6,A03,4504241,4505637,AT5G60460.1,AT5G60460,"NA","NA",90,330,33,0,480,809,1,330,1.95e-124,446,UNduration2011,4.248835215061259,0.9410171236159077,0.6470240945938197,0.6762300541580796,1240
Bra006659,NA,NA,QTL3,A03,4504241,4505637,AT5G60460.1,AT5G60460,"NA","NA",90,330,33,0,480,809,1,330,1.95e-124,446,UNiD2011,4.248835215061259,0.9410171236159077,0.6470240945938197,0.6762300541580796,1240
Bra006660,NA,NA,QTL6,A03,4508167,4509108,AT5G60400.3,AT5G60400,"NA","NA",78.105,306,28,4,282,578,1,276,6.52e-71,268,UNduration2011,4.696779129528239,1.2638907998748043,0.055273076303494914,0.06697529698924688,5010
Bra006660,NA,NA,QTL3,A03,4508167,4509108,AT5G60400.3,AT5G60400,"NA","NA",78.105,306,28,4,282,578,1,276,6.52e-71,268,UNiD2011,4.696779129528239,1.2638907998748043,0.055273076303494914,0.06697529698924688,5010
Bra006661,NA,NA,QTL3,A03,4509123,4511427,AT1G07920.1,AT1G07920,"NA","NA",93.037,1350,94,0,270,1619,1350,1,0,2012,UNiD2011,9.573586367573492,1.9603401108517673,1.5486782802845907e-6,3.3736708920363714e-6,15509
Bra006661,NA,NA,QTL6,A03,4509123,4511427,AT1G07920.1,AT1G07920,"NA","NA",93.037,1350,94,0,270,1619,1350,1,0,2012,UNduration2011,9.573586367573492,1.9603401108517673,1.5486782802845907e-6,3.3736708920363714e-6,15509
Bra006662,NA,NA,QTL3,A03,4512279,4513752,AT1G01210.1,AT1G01210,"NA","NA",81.931,321,49,2,648,959,321,1,1.74e-85,316,UNiD2011,0.3197445157747893,1.230768624468503,0.07855728529468911,0.0933698281437872,4549
Bra006662,NA,NA,QTL6,A03,4512279,4513752,AT1G01210.1,AT1G01210,"NA","NA",81.931,321,49,2,648,959,321,1,1.74e-85,316,UNduration2011,0.3197445157747893,1.230768624468503,0.07855728529468911,0.0933698281437872,4549
Bra006663,NA,NA,QTL3,A03,4516323,4519735,AT5G60360.1,AT5G60360,AALP;ALP;SAG2,Encodes a senescence-associated thiol protease.,76.812,345,63,4,662,990,413,70,4.12e-68,259,UNiD2011,NA,NA,NA,NA,NA
Bra006663,NA,NA,QTL6,A03,4516323,4519735,AT5G60360.1,AT5G60360,AALP;ALP;SAG2,Encodes a senescence-associated thiol protease.,76.812,345,63,4,662,990,413,70,4.12e-68,259,UNduration2011,NA,NA,NA,NA,NA
Bra006664,NA,NA,QTL6,A03,4521573,4522697,AT3G01280.1,AT3G01280,ATVDAC1;VDAC1,"Encodes a voltage-dependent anion channel (VDAC: AT3G01280/VDAC1, AT5G67500/VDAC2, AT5G15090/VDAC3, AT5G57490/VDAC4, AT5G15090/VDAC5). VDACs are reported to be porin-type, beta-barrel diffusion pores. They are prominently localized in the outer mitochondrial membrane and are involved in metabolite exchange between the organelle and the cytosol.",84.717,831,127,0,154,984,831,1,0,926,UNduration2011,4.346845249312151,1.4037570325039441,0.010264234755523233,0.013655795524936887,7121
Bra006664,NA,NA,QTL3,A03,4521573,4522697,AT3G01280.1,AT3G01280,ATVDAC1;VDAC1,"Encodes a voltage-dependent anion channel (VDAC: AT3G01280/VDAC1, AT5G67500/VDAC2, AT5G15090/VDAC3, AT5G57490/VDAC4, AT5G15090/VDAC5). VDACs are reported to be porin-type, beta-barrel diffusion pores. They are prominently localized in the outer mitochondrial membrane and are involved in metabolite exchange between the organelle and the cytosol.",84.717,831,127,0,154,984,831,1,0,926,UNiD2011,4.346845249312151,1.4037570325039441,0.010264234755523233,0.013655795524936887,7121
Bra006665,NA,NA,QTL3,A03,4531476,4532293,AT5G60340.1,AT5G60340,AAK6;AK6,"NA",80.819,537,100,1,128,661,1,537,1.48e-141,502,UNiD2011,4.515356561707368,1.9081958582106626,3.87277949539407e-6,8.00860751027698e-6,14806
Bra006665,NA,NA,QTL6,A03,4531476,4532293,AT5G60340.1,AT5G60340,AAK6;AK6,"NA",80.819,537,100,1,128,661,1,537,1.48e-141,502,UNduration2011,4.515356561707368,1.9081958582106626,3.87277949539407e-6,8.00860751027698e-6,14806
Bra006666,NA,NA,QTL6,A03,4533284,4536950,AT5G60320.1,AT5G60320,LecRK-I.11,"NA",84.444,450,64,1,134,577,1757,1308,1.18e-139,497,UNduration2011,NA,NA,NA,NA,NA
Bra006666,NA,NA,QTL3,A03,4533284,4536950,AT5G60320.1,AT5G60320,LecRK-I.11,"NA",84.444,450,64,1,134,577,1757,1308,1.18e-139,497,UNiD2011,NA,NA,NA,NA,NA
Bra006667,NA,NA,QTL6,A03,4542589,4544004,AT5G60335.1,AT5G60335,"NA","NA",85.17,499,71,1,63,558,1,499,1.12e-160,565,UNduration2011,1.0342124942234816,1.068415040855257,0.3220870260969826,0.35241368131553363,2468
Bra006667,NA,NA,QTL3,A03,4542589,4544004,AT5G60335.1,AT5G60335,"NA","NA",85.17,499,71,1,63,558,1,499,1.12e-160,565,UNiD2011,1.0342124942234816,1.068415040855257,0.3220870260969826,0.35241368131553363,2468
Bra006668,NA,NA,QTL3,A03,4543819,4546125,AT5G60320.1,AT5G60320,LecRK-I.11,"NA",85.651,2028,279,3,1,2016,2028,1,0,2343,UNiD2011,1.2116746359495796,2.07736695292446,1.8987073781559176e-7,4.647156417397238e-7,16956
Bra006668,NA,NA,QTL6,A03,4543819,4546125,AT5G60320.1,AT5G60320,LecRK-I.11,"NA",85.651,2028,279,3,1,2016,2028,1,0,2343,UNduration2011,1.2116746359495796,2.07736695292446,1.8987073781559176e-7,4.647156417397238e-7,16956
Bra006669,NA,NA,QTL3,A03,4547004,4549478,AT5G60300.1,AT5G60300,DORN1;LecRK-I.9,Lectin Receptor Kinase involved in protein-protein interactions with RGD-containing proteins as potential ligands. Role in cell wall-plasma membrane adhesion.,80.773,2200,331,15,431,2581,2157,1,0,2076,UNiD2011,1.5879557114812581,4.085066263538544,8.45761348623806e-24,7.734062629137884e-23,25534
Bra006669,NA,NA,QTL6,A03,4547004,4549478,AT5G60300.1,AT5G60300,DORN1;LecRK-I.9,Lectin Receptor Kinase involved in protein-protein interactions with RGD-containing proteins as potential ligands. Role in cell wall-plasma membrane adhesion.,80.773,2200,331,15,431,2581,2157,1,0,2076,UNduration2011,1.5879557114812581,4.085066263538544,8.45761348623806e-24,7.734062629137884e-23,25534
Bra006670,NA,NA,QTL3,A03,4550410,4552792,AT5G60270.1,AT5G60270,LecRK-I.7,"NA",80.328,2013,361,11,316,2309,2007,11,0,1828,UNiD2011,2.0082517635569106,2.6572640557923366,3.5542129182663735e-12,1.5200981044436877e-11,21966
Bra006670,NA,NA,QTL6,A03,4550410,4552792,AT5G60270.1,AT5G60270,LecRK-I.7,"NA",80.328,2013,361,11,316,2309,2007,11,0,1828,UNduration2011,2.0082517635569106,2.6572640557923366,3.5542129182663735e-12,1.5200981044436877e-11,21966
Bra006671,NA,NA,QTL6,A03,4553557,4556506,AT5G60250.1,AT5G60250,"NA","NA",76.767,1330,271,8,595,1911,1658,354,0,1003,UNduration2011,0.9495397226243735,3.3222100256509575,1.1109690666510079e-17,7.432733069486835e-17,24384
Bra006671,NA,NA,QTL3,A03,4553557,4556506,AT5G60250.1,AT5G60250,"NA","NA",76.767,1330,271,8,595,1911,1658,354,0,1003,UNiD2011,0.9495397226243735,3.3222100256509575,1.1109690666510079e-17,7.432733069486835e-17,24384
Bra006672,NA,NA,QTL6,A03,4556785,4558537,AT5G60230.2,AT5G60230,ATSEN2;SEN2,putative subunit of tRNA splicing endonuclease,87.304,764,88,2,130,887,1,761,0,940,UNduration2011,2.4053370223653046,1.6189573862829072,4.665894739194475e-4,7.377523047996647e-4,10538
Bra006672,NA,NA,QTL3,A03,4556785,4558537,AT5G60230.2,AT5G60230,ATSEN2;SEN2,putative subunit of tRNA splicing endonuclease,87.304,764,88,2,130,887,1,761,0,940,UNiD2011,2.4053370223653046,1.6189573862829072,4.665894739194475e-4,7.377523047996647e-4,10538
Bra006673,NA,NA,QTL3,A03,4558955,4560450,AT5G60220.1,AT5G60220,TET4,Member of TETRASPANIN family,86.597,858,110,4,3,858,855,1,0,1016,UNiD2011,NA,NA,NA,NA,NA
Bra006673,NA,NA,QTL6,A03,4558955,4560450,AT5G60220.1,AT5G60220,TET4,Member of TETRASPANIN family,86.597,858,110,4,3,858,855,1,0,1016,UNduration2011,NA,NA,NA,NA,NA
Bra006674,NA,NA,QTL6,A03,4561434,4565458,AT5G60210.1,AT5G60210,RIP5,"NA",83.176,743,95,3,1059,1771,953,1695,0,791,UNduration2011,4.937680501111521,2.8016502306147575,2.2454219022574308e-13,1.074864897377279e-12,22681
Bra006674,NA,NA,QTL3,A03,4561434,4565458,AT5G60210.1,AT5G60210,RIP5,"NA",83.176,743,95,3,1059,1771,953,1695,0,791,UNiD2011,4.937680501111521,2.8016502306147575,2.2454219022574308e-13,1.074864897377279e-12,22681
Bra006675,NA,NA,QTL3,A03,4567217,4568724,AT5G60200.1,AT5G60200,TMO6,Encodes a Dof-type transcription factor.,81.807,786,89,5,311,1054,774,1,0,800,UNiD2011,1.6887152009335387,1.4826902454524085,0.003511411399244384,0.004959851300430528,8373
Bra006675,NA,NA,QTL6,A03,4567217,4568724,AT5G60200.1,AT5G60200,TMO6,Encodes a Dof-type transcription factor.,81.807,786,89,5,311,1054,774,1,0,800,UNduration2011,1.6887152009335387,1.4826902454524085,0.003511411399244384,0.004959851300430528,8373
Bra006676,NA,NA,QTL3,A03,4574207,4584578,AT5G60190.1,AT5G60190,"NA",Encodes a protein that can cleave residues from the C-terminus of RUB1 to prepare it for conjugation to target proteins.,85.63,682,97,1,230,911,681,1,0,785,UNiD2011,3.1285580600164136,2.03794996898616,3.8726444720800924e-7,9.142795991566507e-7,16526
Bra006676,NA,NA,QTL6,A03,4574207,4584578,AT5G60190.1,AT5G60190,"NA",Encodes a protein that can cleave residues from the C-terminus of RUB1 to prepare it for conjugation to target proteins.,85.63,682,97,1,230,911,681,1,0,785,UNduration2011,3.1285580600164136,2.03794996898616,3.8726444720800924e-7,9.142795991566507e-7,16526
Bra006678,NA,NA,QTL3,A03,4594753,4595707,AT5G60180.1,AT5G60180,APUM19;PUM19,Encodes a member of the Arabidopsis Pumilio (APUM) proteins containing PUF domain (eight repeats of approximately 36 amino acids each). PUF proteins regulate both mRNA stability and translation through sequence-specific binding to the 3' UTR of target mRNA transcripts.,79.475,838,169,1,88,925,133,967,0,735,UNiD2011,-0.05360199657477153,2.2415753853558957,9.260334787982335e-9,2.6919010109701643e-8,18807
Bra006678,NA,NA,QTL6,A03,4594753,4595707,AT5G60180.1,AT5G60180,APUM19;PUM19,Encodes a member of the Arabidopsis Pumilio (APUM) proteins containing PUF domain (eight repeats of approximately 36 amino acids each). PUF proteins regulate both mRNA stability and translation through sequence-specific binding to the 3' UTR of target mRNA transcripts.,79.475,838,169,1,88,925,133,967,0,735,UNduration2011,-0.05360199657477153,2.2415753853558957,9.260334787982335e-9,2.6919010109701643e-8,18807
Bra006680,NA,NA,QTL3,A03,4603241,4605337,AT5G60070.1,AT5G60070,"NA","NA",88.342,1647,186,1,1,1641,1,1647,0,2105,UNiD2011,-1.167967927050345,2.416580627929374,3.465782296451861e-10,1.1926184956749723e-9,20338
Bra006680,NA,NA,QTL6,A03,4603241,4605337,AT5G60070.1,AT5G60070,"NA","NA",88.342,1647,186,1,1,1641,1,1647,0,2105,UNduration2011,-1.167967927050345,2.416580627929374,3.465782296451861e-10,1.1926184956749723e-9,20338
Bra006681,NA,NA,QTL3,A03,4608406,4609682,AT5G60060.1,AT5G60060,"NA","NA",80.035,1142,191,11,1,1124,1,1123,0,1016,UNiD2011,NA,NA,NA,NA,NA
Bra006681,NA,NA,QTL6,A03,4608406,4609682,AT5G60060.1,AT5G60060,"NA","NA",80.035,1142,191,11,1,1124,1,1123,0,1016,UNduration2011,NA,NA,NA,NA,NA
Bra006682,NA,NA,QTL3,A03,4609999,4610888,AT1G75335.1,AT1G75335,"NA","NA",82.759,174,30,0,19,192,1,174,2.71e-44,179,UNiD2011,4.247288106514815,0.76865558309034,0.9535781347997931,0.9640023262726732,311
Bra006682,NA,NA,QTL6,A03,4609999,4610888,AT1G75335.1,AT1G75335,"NA","NA",82.759,174,30,0,19,192,1,174,2.71e-44,179,UNduration2011,4.247288106514815,0.76865558309034,0.9535781347997931,0.9640023262726732,311
Bra006683,NA,NA,QTL6,A03,4611696,4614127,AT5G60020.1,AT5G60020,ATLAC17;LAC17,"putative laccase,  a member of laccase family of genes (17 members in Arabidopsis).",89.868,1737,158,2,245,1966,1734,1,0,2347,UNduration2011,0.7176091082259101,1.239767131397835,0.07154162237503764,0.08544578720358201,4666
