name,UN_network,MR_Cutoff,.id,chrom,start,end,subject,AGI,At_symbol,At_description,perc_ID,aln_length,mismatch,gap_open,qstart,qend,sstart,send,eval,score,FVTtrait,AveExpr.UN,F.UN,P.Value.UN,adj.P.Val.UN,rank_F.UN
Bra002480,NA,NA,QTL7,A10,9357598,9358975,AT5G60440.1,AT5G60440,AGL62,AGL62 encodes a Type I MADS domain protein that likely functions as a transcription factor. It is expressed AGL62 is expressed exclusively in the endosperm. AGL62 supresses suppresses cellularization during the syncytial phase of endosperm development.,73.149,797,178,11,20,789,1,788,2.74e-127,455,UNHmax2012,NA,NA,NA,NA,NA
Bra002480,NA,NA,QTL3,A10,9357598,9358975,AT5G60440.1,AT5G60440,AGL62,AGL62 encodes a Type I MADS domain protein that likely functions as a transcription factor. It is expressed AGL62 is expressed exclusively in the endosperm. AGL62 supresses suppresses cellularization during the syncytial phase of endosperm development.,73.149,797,178,11,20,789,1,788,2.74e-127,455,UNr2012,NA,NA,NA,NA,NA
Bra002481,NA,NA,QTL7,A10,9347807,9353349,AT5G60410.1,AT5G60410,ATSIZ1;SIZ1,"Encodes  a plant small ubiquitin-like modifier (SUMO) E3 ligase that is a focal controller of Pi starvation-dependent responses. Also required for SA and PAD4-mediated R gene signalling, which in turn confers innate immunity in Arabidopsis.  Also involved in the regulation of plant growth, drought responses and freezing tolerance. This latter effect is most likely due to SIZ1 dependent ABI5 sumoylation. Regulates leaf cell division and expansion through salicylic acid accumulation.  signaling",86.649,2629,285,10,276,2847,1,2620,0,3173,UNHmax2012,5.052555106794671,1.841948034791901,1.216794257067924e-5,2.3593546000421537e-5,13884
Bra002481,NA,NA,QTL3,A10,9347807,9353349,AT5G60410.1,AT5G60410,ATSIZ1;SIZ1,"Encodes  a plant small ubiquitin-like modifier (SUMO) E3 ligase that is a focal controller of Pi starvation-dependent responses. Also required for SA and PAD4-mediated R gene signalling, which in turn confers innate immunity in Arabidopsis.  Also involved in the regulation of plant growth, drought responses and freezing tolerance. This latter effect is most likely due to SIZ1 dependent ABI5 sumoylation. Regulates leaf cell division and expansion through salicylic acid accumulation.  signaling",86.649,2629,285,10,276,2847,1,2620,0,3173,UNr2012,5.052555106794671,1.841948034791901,1.216794257067924e-5,2.3593546000421537e-5,13884
Bra002482,NA,NA,QTL3,A10,9344146,9344761,AT5G60400.3,AT5G60400,"NA","NA",77.17,311,35,3,2,312,275,1,5.83e-69,260,UNr2012,NA,NA,NA,NA,NA
Bra002482,NA,NA,QTL7,A10,9344146,9344761,AT5G60400.3,AT5G60400,"NA","NA",77.17,311,35,3,2,312,275,1,5.83e-69,260,UNHmax2012,NA,NA,NA,NA,NA
Bra002483,NA,NA,QTL3,A10,9341555,9343789,AT1G07920.1,AT1G07920,"NA","NA",93.333,1350,90,0,148,1497,1,1350,0,2030,UNr2012,7.427182282716743,1.7580872638381815,4.997714412053551e-5,8.947943839917013e-5,12657
Bra002483,NA,NA,QTL7,A10,9341555,9343789,AT1G07920.1,AT1G07920,"NA","NA",93.333,1350,90,0,148,1497,1,1350,0,2030,UNHmax2012,7.427182282716743,1.7580872638381815,4.997714412053551e-5,8.947943839917013e-5,12657
Bra002485,NA,NA,QTL3,A10,9333441,9336781,AT5G60360.3,AT5G60360,AALP;ALP;SAG2,Encodes a senescence-associated thiol protease.,89.319,1086,112,1,903,1984,1,1086,0,1434,UNr2012,6.817458353141086,1.9679909976995098,1.3523896517873235e-6,2.973183016674769e-6,15629
Bra002485,NA,NA,QTL7,A10,9333441,9336781,AT5G60360.3,AT5G60360,AALP;ALP;SAG2,Encodes a senescence-associated thiol protease.,89.319,1086,112,1,903,1984,1,1086,0,1434,UNHmax2012,6.817458353141086,1.9679909976995098,1.3523896517873235e-6,2.973183016674769e-6,15629
Bra002487,NA,NA,QTL7,A10,9325044,9326231,AT5G60340.1,AT5G60340,AAK6;AK6,"NA",81.712,514,94,0,204,717,537,24,5.45e-142,504,UNHmax2012,5.8085827773595335,1.1465537345282764,0.17487464921507034,0.19859398049824262,3425
Bra002487,NA,NA,QTL3,A10,9325044,9326231,AT5G60340.1,AT5G60340,AAK6;AK6,"NA",81.712,514,94,0,204,717,537,24,5.45e-142,504,UNr2012,5.8085827773595335,1.1465537345282764,0.17487464921507034,0.19859398049824262,3425
Bra002488,NA,NA,QTL3,A10,9323822,9325012,AT5G60335.1,AT5G60335,"NA","NA",85.624,473,65,1,198,667,473,1,1.45e-154,545,UNr2012,1.2460843784174238,1.3070448643689514,0.03397662138104501,0.04233307756755175,5660
Bra002488,NA,NA,QTL7,A10,9323822,9325012,AT5G60335.1,AT5G60335,"NA","NA",85.624,473,65,1,198,667,473,1,1.45e-154,545,UNHmax2012,1.2460843784174238,1.3070448643689514,0.03397662138104501,0.04233307756755175,5660
Bra002489,NA,NA,QTL7,A10,9323056,9323720,AT5G60330.1,AT5G60330,"NA","NA",72.222,504,92,7,162,620,501,1,1.54e-77,289,UNHmax2012,2.38011158986088,3.176506557095876,1.7540807171356258e-16,1.0922238488020008e-15,24065
Bra002489,NA,NA,QTL3,A10,9323056,9323720,AT5G60330.1,AT5G60330,"NA","NA",72.222,504,92,7,162,620,501,1,1.54e-77,289,UNr2012,2.38011158986088,3.176506557095876,1.7540807171356258e-16,1.0922238488020008e-15,24065
Bra002490,NA,NA,QTL7,A10,9320520,9322655,AT5G60300.1,AT5G60300,DORN1;LecRK-I.9,Lectin Receptor Kinase involved in protein-protein interactions with RGD-containing proteins as potential ligands. Role in cell wall-plasma membrane adhesion.,79.776,1429,285,2,495,1921,501,1927,0,1269,UNHmax2012,NA,NA,NA,NA,NA
Bra002490,NA,NA,QTL3,A10,9320520,9322655,AT5G60300.1,AT5G60300,DORN1;LecRK-I.9,Lectin Receptor Kinase involved in protein-protein interactions with RGD-containing proteins as potential ligands. Role in cell wall-plasma membrane adhesion.,79.776,1429,285,2,495,1921,501,1927,0,1269,UNr2012,NA,NA,NA,NA,NA
Bra002491,NA,NA,QTL7,A10,9318335,9319311,AT5G60300.1,AT5G60300,DORN1;LecRK-I.9,Lectin Receptor Kinase involved in protein-protein interactions with RGD-containing proteins as potential ligands. Role in cell wall-plasma membrane adhesion.,81.799,934,152,3,24,939,1,934,0,921,UNHmax2012,NA,NA,NA,NA,NA
Bra002491,NA,NA,QTL3,A10,9318335,9319311,AT5G60300.1,AT5G60300,DORN1;LecRK-I.9,Lectin Receptor Kinase involved in protein-protein interactions with RGD-containing proteins as potential ligands. Role in cell wall-plasma membrane adhesion.,81.799,934,152,3,24,939,1,934,0,921,UNr2012,NA,NA,NA,NA,NA
Bra002492,NA,NA,QTL3,A10,9312282,9313684,AT5G60300.1,AT5G60300,DORN1;LecRK-I.9,Lectin Receptor Kinase involved in protein-protein interactions with RGD-containing proteins as potential ligands. Role in cell wall-plasma membrane adhesion.,81.323,937,163,3,367,1294,1,934,0,899,UNr2012,-0.34938266773974225,1.9882113100491634,9.440990499558312e-7,2.1202844938608517e-6,15904
Bra002492,NA,NA,QTL7,A10,9312282,9313684,AT5G60300.1,AT5G60300,DORN1;LecRK-I.9,Lectin Receptor Kinase involved in protein-protein interactions with RGD-containing proteins as potential ligands. Role in cell wall-plasma membrane adhesion.,81.323,937,163,3,367,1294,1,934,0,899,UNHmax2012,-0.34938266773974225,1.9882113100491634,9.440990499558312e-7,2.1202844938608517e-6,15904
Bra002493,NA,NA,QTL3,A10,9306025,9307120,AT5G60300.1,AT5G60300,DORN1;LecRK-I.9,Lectin Receptor Kinase involved in protein-protein interactions with RGD-containing proteins as potential ligands. Role in cell wall-plasma membrane adhesion.,78.68,924,182,2,20,931,1,921,0,783,UNr2012,NA,NA,NA,NA,NA
Bra002493,NA,NA,QTL7,A10,9306025,9307120,AT5G60300.1,AT5G60300,DORN1;LecRK-I.9,Lectin Receptor Kinase involved in protein-protein interactions with RGD-containing proteins as potential ligands. Role in cell wall-plasma membrane adhesion.,78.68,924,182,2,20,931,1,921,0,783,UNHmax2012,NA,NA,NA,NA,NA
Bra002494,NA,NA,QTL7,A10,9303023,9305078,AT5G60300.1,AT5G60300,DORN1;LecRK-I.9,Lectin Receptor Kinase involved in protein-protein interactions with RGD-containing proteins as potential ligands. Role in cell wall-plasma membrane adhesion.,83.949,704,78,3,726,1394,1375,2078,0,778,UNHmax2012,0.9029596848020224,1.4993036108410258,0.0027747154784988934,0.0039731054062038,8648
Bra002494,NA,NA,QTL3,A10,9303023,9305078,AT5G60300.1,AT5G60300,DORN1;LecRK-I.9,Lectin Receptor Kinase involved in protein-protein interactions with RGD-containing proteins as potential ligands. Role in cell wall-plasma membrane adhesion.,83.949,704,78,3,726,1394,1375,2078,0,778,UNr2012,0.9029596848020224,1.4993036108410258,0.0027747154784988934,0.0039731054062038,8648
Bra002495,NA,NA,QTL7,A10,9298714,9301617,AT1G12280.1,AT1G12280,SUMM2,"NA",65.175,2682,809,49,1,2606,1,2633,7.88e-146,518,UNHmax2012,1.4769690974384668,2.1280300822599947,7.538256851279242e-8,1.9498939584270805e-7,17586
Bra002495,NA,NA,QTL3,A10,9298714,9301617,AT1G12280.1,AT1G12280,SUMM2,"NA",65.175,2682,809,49,1,2606,1,2633,7.88e-146,518,UNr2012,1.4769690974384668,2.1280300822599947,7.538256851279242e-8,1.9498939584270805e-7,17586
Bra002496,NA,NA,QTL3,A10,9285416,9286991,AT5G60310.1,AT5G60310,LecRK-I.10,"NA",83.533,334,54,1,160,492,220,553,3.92e-96,351,UNr2012,NA,NA,NA,NA,NA
Bra002496,NA,NA,QTL7,A10,9285416,9286991,AT5G60310.1,AT5G60310,LecRK-I.10,"NA",83.533,334,54,1,160,492,220,553,3.92e-96,351,UNHmax2012,NA,NA,NA,NA,NA
Bra002497,NA,NA,QTL7,A10,9282250,9285119,AT5G60300.1,AT5G60300,DORN1;LecRK-I.9,Lectin Receptor Kinase involved in protein-protein interactions with RGD-containing proteins as potential ligands. Role in cell wall-plasma membrane adhesion.,83.349,2180,312,6,292,2443,1,2157,0,2315,UNHmax2012,4.124516507497411,2.1251274247096497,7.949690901138595e-8,2.0489233008526587e-7,17546
Bra002497,NA,NA,QTL3,A10,9282250,9285119,AT5G60300.1,AT5G60300,DORN1;LecRK-I.9,Lectin Receptor Kinase involved in protein-protein interactions with RGD-containing proteins as potential ligands. Role in cell wall-plasma membrane adhesion.,83.349,2180,312,6,292,2443,1,2157,0,2315,UNr2012,4.124516507497411,2.1251274247096497,7.949690901138595e-8,2.0489233008526587e-7,17546
Bra002498,NA,NA,QTL3,A10,9274026,9279197,AT5G60280.1,AT5G60280,LecRK-I.8,"NA",80.988,2004,348,12,247,2247,1,1974,0,1873,UNr2012,NA,NA,NA,NA,NA
Bra002498,NA,NA,QTL7,A10,9274026,9279197,AT5G60280.1,AT5G60280,LecRK-I.8,"NA",80.988,2004,348,12,247,2247,1,1974,0,1873,UNHmax2012,NA,NA,NA,NA,NA
Bra002499,NA,NA,QTL7,A10,9271160,9273248,AT5G60270.1,AT5G60270,LecRK-I.7,"NA",85.373,2010,291,1,1,2010,1,2007,0,2298,UNHmax2012,NA,NA,NA,NA,NA
Bra002499,NA,NA,QTL3,A10,9271160,9273248,AT5G60270.1,AT5G60270,LecRK-I.7,"NA",85.373,2010,291,1,1,2010,1,2007,0,2298,UNr2012,NA,NA,NA,NA,NA
Bra002500,NA,NA,QTL7,A10,9262967,9264977,AT5G60270.1,AT5G60270,LecRK-I.7,"NA",84.378,2010,311,1,1,2010,1,2007,0,2208,UNHmax2012,1.7076490698555271,6.882201335556242,2.3498926887495064e-43,3.9189484351990026e-42,26950
Bra002500,NA,NA,QTL3,A10,9262967,9264977,AT5G60270.1,AT5G60270,LecRK-I.7,"NA",84.378,2010,311,1,1,2010,1,2007,0,2208,UNr2012,1.7076490698555271,6.882201335556242,2.3498926887495064e-43,3.9189484351990026e-42,26950
Bra002501_Bra002502,NA,NA,QTL7,A10,9253569,9260925,AT5G60250.1,AT5G60250,"NA","NA",76.513,1652,316,13,185,1809,214,1820,0,1236,UNHmax2012,3.914064994080503,1.3606600869110965,0.017800679352802582,0.022973478399412255,6456
Bra002501_Bra002502,NA,NA,QTL3,A10,9253569,9260925,AT5G60250.1,AT5G60250,"NA","NA",76.513,1652,316,13,185,1809,214,1820,0,1236,UNr2012,3.914064994080503,1.3606600869110965,0.017800679352802582,0.022973478399412255,6456
Bra002503,NA,NA,QTL3,A10,9248392,9253417,AT5G60210.1,AT5G60210,RIP5,"NA",84.875,1481,206,2,704,2166,1481,1,0,1669,UNr2012,2.9507385570613205,2.4572555249261194,1.604256328606689e-10,5.738809636697848e-10,20655
Bra002503,NA,NA,QTL7,A10,9248392,9253417,AT5G60210.1,AT5G60210,RIP5,"NA",84.875,1481,206,2,704,2166,1481,1,0,1669,UNHmax2012,2.9507385570613205,2.4572555249261194,1.604256328606689e-10,5.738809636697848e-10,20655
Bra002504,NA,NA,QTL3,A10,9245943,9247110,AT5G60200.1,AT5G60200,TMO6,Encodes a Dof-type transcription factor.,82.264,795,102,4,184,960,1,774,0,816,UNr2012,2.0902511896851594,1.8832225801316227,5.979062904721951e-6,1.2082031109647485e-5,14482
Bra002504,NA,NA,QTL7,A10,9245943,9247110,AT5G60200.1,AT5G60200,TMO6,Encodes a Dof-type transcription factor.,82.264,795,102,4,184,960,1,774,0,816,UNHmax2012,2.0902511896851594,1.8832225801316227,5.979062904721951e-6,1.2082031109647485e-5,14482
Bra002505,NA,NA,QTL7,A10,9237039,9238128,AT5G60190.1,AT5G60190,"NA",Encodes a protein that can cleave residues from the C-terminus of RUB1 to prepare it for conjugation to target proteins.,82.759,667,103,1,100,754,1,667,0,691,UNHmax2012,1.2993584960866242,6.049802208718496,5.268194064991484e-38,7.670319322253726e-37,26700
Bra002505,NA,NA,QTL3,A10,9237039,9238128,AT5G60190.1,AT5G60190,"NA",Encodes a protein that can cleave residues from the C-terminus of RUB1 to prepare it for conjugation to target proteins.,82.759,667,103,1,100,754,1,667,0,691,UNr2012,1.2993584960866242,6.049802208718496,5.268194064991484e-38,7.670319322253726e-37,26700
Bra002507,NA,NA,QTL3,A10,9231572,9232550,AT5G60180.1,AT5G60180,APUM19;PUM19,Encodes a member of the Arabidopsis Pumilio (APUM) proteins containing PUF domain (eight repeats of approximately 36 amino acids each). PUF proteins regulate both mRNA stability and translation through sequence-specific binding to the 3' UTR of target mRNA transcripts.,77.915,892,186,4,14,904,962,81,0,713,UNr2012,1.6301972724838398,2.9829608680578175,7.005226315053385e-15,3.847975244298725e-14,23450
Bra002507,NA,NA,QTL7,A10,9231572,9232550,AT5G60180.1,AT5G60180,APUM19;PUM19,Encodes a member of the Arabidopsis Pumilio (APUM) proteins containing PUF domain (eight repeats of approximately 36 amino acids each). PUF proteins regulate both mRNA stability and translation through sequence-specific binding to the 3' UTR of target mRNA transcripts.,77.915,892,186,4,14,904,962,81,0,713,UNHmax2012,1.6301972724838398,2.9829608680578175,7.005226315053385e-15,3.847975244298725e-14,23450
Bra002508,NA,NA,QTL3,A10,9221888,9227553,AT5G60150.1,AT5G60150,"NA","NA",80.952,1239,224,2,1035,2273,2061,3287,0,1173,UNr2012,3.4230066250141404,1.5823443052928272,8.174394335430618e-4,0.001254247146264852,9985
Bra002508,NA,NA,QTL7,A10,9221888,9227553,AT5G60150.1,AT5G60150,"NA","NA",80.952,1239,224,2,1035,2273,2061,3287,0,1173,UNHmax2012,3.4230066250141404,1.5823443052928272,8.174394335430618e-4,0.001254247146264852,9985
Bra002509,NA,NA,QTL3,A10,9217848,9218985,AT5G60130.1,AT5G60130,"NA","NA",76.161,323,74,1,6,325,901,579,1.03e-60,233,UNr2012,0.024237062438316134,1.2268141356100681,0.08181560587798427,0.09706546057399655,4505
Bra002509,NA,NA,QTL7,A10,9217848,9218985,AT5G60130.1,AT5G60130,"NA","NA",76.161,323,74,1,6,325,901,579,1.03e-60,233,UNHmax2012,0.024237062438316134,1.2268141356100681,0.08181560587798427,0.09706546057399655,4505
Bra002510,NA,NA,QTL7,A10,9212571,9218720,AT5G60120.1,AT5G60120,TOE2,"NA",82.061,1388,160,12,392,1700,81,1458,0,1407,UNHmax2012,4.057727601682188,1.8823002687404204,6.075362794983509e-6,1.226107008846091e-5,14464
Bra002510,NA,NA,QTL3,A10,9212571,9218720,AT5G60120.1,AT5G60120,TOE2,"NA",82.061,1388,160,12,392,1700,81,1458,0,1407,UNr2012,4.057727601682188,1.8823002687404204,6.075362794983509e-6,1.226107008846091e-5,14464
Bra002511,NA,NA,QTL3,A10,9195003,9196070,AT5G60110.1,AT5G60110,APUM18;PUM18,Encodes a member of the Arabidopsis Pumilio (APUM) proteins containing PUF domain (eight repeats of approximately 36 amino acids each). PUF proteins regulate both mRNA stability and translation through sequence-specific binding to the 3' UTR of target mRNA transcripts.,79.196,995,182,6,72,1066,14,983,0,857,UNr2012,0.44244820969920123,3.0727425295322854,1.2631908629523604e-15,7.381401479640902e-15,23763
Bra002511,NA,NA,QTL7,A10,9195003,9196070,AT5G60110.1,AT5G60110,APUM18;PUM18,Encodes a member of the Arabidopsis Pumilio (APUM) proteins containing PUF domain (eight repeats of approximately 36 amino acids each). PUF proteins regulate both mRNA stability and translation through sequence-specific binding to the 3' UTR of target mRNA transcripts.,79.196,995,182,6,72,1066,14,983,0,857,UNHmax2012,0.44244820969920123,3.0727425295322854,1.2631908629523604e-15,7.381401479640902e-15,23763
Bra002512,NA,NA,QTL3,A10,9191689,9193890,AT5G60100.1,AT5G60100,APRR3;PRR3,"Encodes pseudo-response regulator 3 (APRR3/PRR3). PRR3 transcript levels vary in a circadian pattern with peak expression at dusk under long and short day conditions. PRR3 affects the period of the circadian clock and seedlings with reduced levels of PRR3 have shorter periods, based on transcriptional assays of clock-regulated genes. PRR3 is expressed in the vasculature of cotyledons and leaves where it may help stabilize the TOC1 protein by preventing interactions between TOC1 and the F-box protein ZTL.",81.514,1493,174,11,50,1455,1478,1,0,1490,UNr2012,5.363243050295862,1.8783768078310605,6.502330882904527e-6,1.3062071456177353e-5,14398
Bra002512,NA,NA,QTL7,A10,9191689,9193890,AT5G60100.1,AT5G60100,APRR3;PRR3,"Encodes pseudo-response regulator 3 (APRR3/PRR3). PRR3 transcript levels vary in a circadian pattern with peak expression at dusk under long and short day conditions. PRR3 affects the period of the circadian clock and seedlings with reduced levels of PRR3 have shorter periods, based on transcriptional assays of clock-regulated genes. PRR3 is expressed in the vasculature of cotyledons and leaves where it may help stabilize the TOC1 protein by preventing interactions between TOC1 and the F-box protein ZTL.",81.514,1493,174,11,50,1455,1478,1,0,1490,UNHmax2012,5.363243050295862,1.8783768078310605,6.502330882904527e-6,1.3062071456177353e-5,14398
Bra002513,NA,NA,QTL7,A10,9188650,9190500,AT5G60090.1,AT5G60090,"NA","NA",72.24,616,164,5,181,792,1185,573,1.57e-87,324,UNHmax2012,2.552080108791867,3.1551090316906043,2.6340066277178785e-16,1.6204906503746209e-15,24010
Bra002513,NA,NA,QTL3,A10,9188650,9190500,AT5G60090.1,AT5G60090,"NA","NA",72.24,616,164,5,181,792,1185,573,1.57e-87,324,UNr2012,2.552080108791867,3.1551090316906043,2.6340066277178785e-16,1.6204906503746209e-15,24010
Bra002514,NA,NA,QTL7,A10,9183207,9188036,AT2G19920.1,AT2G19920,"NA","NA",78.139,2740,520,20,116,2835,98,2778,0,2223,UNHmax2012,4.337830404729184,3.1973921673453343,1.1798859130502056e-16,7.425898870542984e-16,24114
Bra002514,NA,NA,QTL3,A10,9183207,9188036,AT2G19920.1,AT2G19920,"NA","NA",78.139,2740,520,20,116,2835,98,2778,0,2223,UNr2012,4.337830404729184,3.1973921673453343,1.1798859130502056e-16,7.425898870542984e-16,24114
Bra002515,NA,NA,QTL7,A10,9176984,9180923,AT5G60020.1,AT5G60020,ATLAC17;LAC17,"putative laccase,  a member of laccase family of genes (17 members in Arabidopsis).",88.042,1706,189,1,142,1832,29,1734,0,2167,UNHmax2012,1.4891183594012534,1.7253209119540558,8.571320666526511e-5,1.486615166483042e-4,12140
Bra002515,NA,NA,QTL3,A10,9176984,9180923,AT5G60020.1,AT5G60020,ATLAC17;LAC17,"putative laccase,  a member of laccase family of genes (17 members in Arabidopsis).",88.042,1706,189,1,142,1832,29,1734,0,2167,UNr2012,1.4891183594012534,1.7253209119540558,8.571320666526511e-5,1.486615166483042e-4,12140
Bra002516,NA,NA,QTL3,A10,9148775,9151369,AT5G59990.1,AT5G59990,"NA","NA",87.158,732,79,5,196,918,726,1,0,888,UNr2012,NA,NA,NA,NA,NA
Bra002516,NA,NA,QTL7,A10,9148775,9151369,AT5G59990.1,AT5G59990,"NA","NA",87.158,732,79,5,196,918,726,1,0,888,UNHmax2012,NA,NA,NA,NA,NA
Bra002517,NA,NA,QTL3,A10,9142502,9144958,AT5G59980.1,AT5G59980,AtRPP30;GAF1;RPP30,"NA",76.639,1541,303,10,40,1535,1,1529,0,1162,UNr2012,3.122072820918759,5.411226776589379,1.220324029835964e-33,1.56249438532101e-32,26430
Bra002517,NA,NA,QTL7,A10,9142502,9144958,AT5G59980.1,AT5G59980,AtRPP30;GAF1;RPP30,"NA",76.639,1541,303,10,40,1535,1,1529,0,1162,UNHmax2012,3.122072820918759,5.411226776589379,1.220324029835964e-33,1.56249438532101e-32,26430
Bra002518,NA,NA,QTL3,A10,9139116,9142090,AT5G59960.1,AT5G59960,"NA","NA",91.929,1078,78,2,248,1316,1078,1,0,1552,UNr2012,4.169135991352768,2.496138341044411,7.668801682406917e-11,2.845207799032503e-10,20942
Bra002518,NA,NA,QTL7,A10,9139116,9142090,AT5G59960.1,AT5G59960,"NA","NA",91.929,1078,78,2,248,1316,1078,1,0,1552,UNHmax2012,4.169135991352768,2.496138341044411,7.668801682406917e-11,2.845207799032503e-10,20942
Bra002519,NA,NA,QTL7,A10,9137431,9139111,AT5G59950.1,AT5G59950,"NA","NA",84.239,736,92,6,124,838,1,733,0,800,UNHmax2012,6.013292207094126,2.0371031773164634,3.932158670384971e-7,9.27642567170806e-7,16517
Bra002519,NA,NA,QTL3,A10,9137431,9139111,AT5G59950.1,AT5G59950,"NA","NA",84.239,736,92,6,124,838,1,733,0,800,UNr2012,6.013292207094126,2.0371031773164634,3.932158670384971e-7,9.27642567170806e-7,16517
Bra002520,NA,NA,QTL3,A10,9134806,9135281,AT5G59910.1,AT5G59910,HTB4,"NA",88.079,453,54,0,23,475,1,453,1.83e-163,574,UNr2012,6.348885513114335,2.125470645551843,7.899904351047052e-8,2.0366408087753316e-7,17549
Bra002520,NA,NA,QTL7,A10,9134806,9135281,AT5G59910.1,AT5G59910,HTB4,"NA",88.079,453,54,0,23,475,1,453,1.83e-163,574,UNHmax2012,6.348885513114335,2.125470645551843,7.899904351047052e-8,2.0366408087753316e-7,17549
Bra002521,NA,NA,QTL3,A10,9131542,9134458,AT5G59900.1,AT5G59900,"NA","NA",83.822,2726,402,4,122,2814,2720,1,0,2946,UNr2012,3.059914573577173,0.9903915529854845,0.5164391228143348,0.5487297273207572,1688
